"Event Date","Transaction ID","Transaction Date","Event Name","App Name","Platform","App ID","Product ID","Subscription Group","Currency","Price","Proceeds","Price USD","Proceeds USD","Refund","Q User ID","User ID","Device","Device ID","Local","Country","OS Version","Install Date","Media source","Campaign","Ad Set","Ad","App version","SDK version","User properties","Event receive date"
"2026-03-25 14:28:08","550002478874228","2025-10-04 19:51:52","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","USD","55.99","39.19","55.99","39.19","","QON_a793abc03f5e4069adb9201f1763f173","","iPhone16,1","260B454F-108C-4B67-A241-A2129DF1BFC0","en","US","iOS 18.6.2","2025-10-04 19:49:22","","","","","4.3.20250922","5.13.0","{""_q_appsflyer_user_id"":""1759607362365-2604541"",""_q_fb_anon_id"":""XZ367E04D2-47E3-418A-A21D-36D364E68DD3"",""_q_firebase_instance_id"":""E97E3B1514584E7BA9ABAE8020E2CB9E""}","2026-03-25 14:28:10"
"2026-03-22 23:25:37","100002290131979","2025-10-05 16:10:12","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","EUR","59.99","41.99","70.44","49.3","","QON_90efb79560704ae7bbfdc233ba3a339e","","iPhone14,7","A97D18E1-36BC-4A14-AD3A-7F1C3562E0F7","de","AT","iOS 18.5","2025-10-05 16:08:04","","","","","4.3.20250922","5.13.0","{""_q_advertising_id"":""70CFE4C8-A968-481E-B31D-884694F85C89"",""_q_appsflyer_user_id"":""1759680483945-9718136"",""_q_fb_anon_id"":""XZ1F19BF7E-D7E6-4A50-9486-FC38AEC54BAF"",""_q_firebase_instance_id"":""E8B3BDFF23864650A7ACBFF9E215F441""}","2026-03-22 23:25:39"
"2026-04-14 23:34:58","510002221191905","2025-10-06 04:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:34:59"
"2026-04-13 16:14:13","100002077279248","2025-04-13 16:14:13","Subscription Billing Retry","AR Draw_iOS","iOS","6504559449","ar_drawing_pro_yearly_custom_country","21508264","USD","55.99","39.19","55.99","39.19","","QON_949d8103cd964aec98d88c7d762c3cf4","","iPhone14,3","870F10E2-0F49-4B58-945C-F057187BAB7F","en","US","iOS 18.7.1","2025-10-08 22:21:37","","","","","4.3.20250922","5.13.0","{""_q_appsflyer_user_id"":""1759962097458-8701020"",""_q_fb_anon_id"":""XZ6B11FFE0-84D9-4549-8AA2-77B89BE3D0F9"",""_q_firebase_instance_id"":""BDCEAE6F0D844252851A44CEAF395E55""}","2026-04-13 16:14:14"
"2026-04-14 23:32:10","510002229558448","2025-10-13 04:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:32:12"
"2026-04-09 03:50:00","350002777999293","2025-10-13 05:14:00","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","NZD","99.99","69.99","57.26","40.08","","QON_7ac58f106e0a444cb25daa3ec542ec9d","","iPhone14,5","EE4A2033-4566-4A40-81D6-804B34445BC5","en","NZ","iOS 18.6.2","2025-10-13 05:11:19","","","","","4.3.20250922","5.13.0","{""_q_appsflyer_user_id"":""1760332279178-4203345"",""_q_fb_anon_id"":""XZ9C0A633F-F85D-4C81-B4D7-B4AD55EE1CE9"",""_q_firebase_instance_id"":""58C85B2629944BFD9CCE3CD60EEA136D""}","2026-04-09 03:50:02"
"2026-03-31 00:02:49","360002607076757","2025-10-16 22:25:15","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_72a0447507274838af2386e443ff3f90","","iPhone16,2","65BD8D98-0CA4-4CA6-BEA3-355033353622","es","US","iOS 18.5","2025-06-20 03:34:23","","","","","4.1.20250618","5.13.0","{""_q_appsflyer_user_id"":""1750390462896-6589804"",""_q_fb_anon_id"":""XZCE543F61-AEB9-4832-831E-53CE918731B5""}","2026-03-31 00:02:50"
"2026-04-14 23:34:58","510002237918657","2025-10-20 04:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:34:59"
"2026-03-31 00:07:49","360002616793047","2025-10-23 22:25:15","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_72a0447507274838af2386e443ff3f90","","iPhone16,2","65BD8D98-0CA4-4CA6-BEA3-355033353622","es","US","iOS 18.5","2025-06-20 03:34:23","","","","","4.1.20250618","5.13.0","{""_q_appsflyer_user_id"":""1750390462896-6589804"",""_q_fb_anon_id"":""XZCE543F61-AEB9-4832-831E-53CE918731B5""}","2026-03-31 00:07:51"
"2026-04-14 23:34:58","510002246580867","2025-10-27 04:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:34:59"
"2026-03-31 00:02:47","360002627268439","2025-10-30 22:25:15","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_72a0447507274838af2386e443ff3f90","","iPhone16,2","65BD8D98-0CA4-4CA6-BEA3-355033353622","es","US","iOS 18.5","2025-06-20 03:34:23","","","","","4.1.20250618","5.13.0","{""_q_appsflyer_user_id"":""1750390462896-6589804"",""_q_fb_anon_id"":""XZCE543F61-AEB9-4832-831E-53CE918731B5""}","2026-03-31 00:02:51"
"2026-03-27 07:25:47","140003099694087","2025-10-30 19:54:58","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","USD","55.99","39.19","55.99","39.19","","QON_9b82cb299bc44457aa6215a695700973","","iPhone14,7","C2EDBBEE-5FF4-4858-8B11-350DC9A3567A","en","US","iOS 18.6.2","2025-10-30 19:49:45","","","","","4.7.202510029","5.13.0","{""_q_appsflyer_user_id"":""1761853785065-2544858"",""_q_fb_anon_id"":""XZ9AD6B725-E78C-4EF7-A9A7-FB27719F68BC"",""_q_firebase_instance_id"":""11FE9D6BC1A746DD95FCA4730127A1DD""}","2026-03-27 07:25:49"
"2026-04-14 23:34:59","510002256347650","2025-11-03 05:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:35:00"
"2026-04-10 13:31:20","170003057824418","2025-11-04 12:38:27","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","EUR","29.99","20.9899","34.54","24.17","","QON_b6803c0c56874517b2b17247f34e0b72","","iPhone14,7","D4209CE6-9610-4C6C-A0C5-18B47FAA00F2","de","DE","iOS 26.0.1","2025-11-04 08:51:45","","","","","4.7.202510029","5.13.0","{""_q_appsflyer_user_id"":""1762246304995-4209696"",""_q_fb_anon_id"":""XZ77BB014E-5197-48D8-976B-8FC700ECC14E"",""_q_firebase_instance_id"":""4CAE58608783443BADE472F09BB643A8""}","2026-04-10 13:31:21"
"2026-03-31 00:07:49","360002639636299","2025-11-06 23:25:15","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_72a0447507274838af2386e443ff3f90","","iPhone16,2","65BD8D98-0CA4-4CA6-BEA3-355033353622","es","US","iOS 18.5","2025-06-20 03:34:23","","","","","4.1.20250618","5.13.0","{""_q_appsflyer_user_id"":""1750390462896-6589804"",""_q_fb_anon_id"":""XZCE543F61-AEB9-4832-831E-53CE918731B5""}","2026-03-31 00:07:50"
"2026-04-14 23:34:57","510002267381998","2025-11-10 05:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:34:59"
"2026-04-01 01:16:37","540002194396487","2025-11-12 00:21:52","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","CAD","69.99","48.99","49.94","34.95","","QON_2df44a0ce6de477ba7ea6f90aa714f2e","","iPad12,1","F99BD649-4DBA-4A92-A69F-E56ABEEF8FC3","fr","CA","iOS 18.6.2","2025-11-11 23:32:16","","","","","4.7.202510029","5.13.0","{""_q_advertising_id"":""C4FCC814-BD59-4F71-B199-D6E5217FEBB5"",""_q_appsflyer_user_id"":""1762903935786-9964944"",""_q_fb_anon_id"":""XZ195F9CFC-9467-4DAC-BFFE-8268BD280DDF"",""_q_firebase_instance_id"":""F9F595A0D6A841FC901FF829CAC4567A""}","2026-04-01 01:16:39"
"2026-03-31 00:02:49","360002652402763","2025-11-13 23:25:15","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_72a0447507274838af2386e443ff3f90","","iPhone16,2","65BD8D98-0CA4-4CA6-BEA3-355033353622","es","US","iOS 18.5","2025-06-20 03:34:23","","","","","4.1.20250618","5.13.0","{""_q_appsflyer_user_id"":""1750390462896-6589804"",""_q_fb_anon_id"":""XZCE543F61-AEB9-4832-831E-53CE918731B5""}","2026-03-31 00:02:50"
"2026-04-08 14:31:54","120003207078713","2025-11-14 12:37:20","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","EUR","59.99","41.99","69.77","48.83","","QON_4bcdb4c09a06434c8e5633581a6b1f83","","iPhone 12 Mini","B6C55C7E-E51A-4F09-80F3-26DF50E1FCB3","de","DE","iOS 26.0.1","2025-11-01 00:58:44","","","","","4.7.202510029","5.13.0","{""_q_appsflyer_user_id"":""1761958723540-6557514"",""_q_fb_anon_id"":""XZD4FD52AA-9AE0-43BE-BC48-44DCE5D14E2B"",""_q_firebase_instance_id"":""46547E2180D34A46803255F58CBAF9B3""}","2026-04-08 14:31:56"
"2026-04-14 23:32:09","510002278228943","2025-11-17 05:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:32:12"
"2026-03-31 00:04:45","360002665109410","2025-11-20 23:25:15","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_72a0447507274838af2386e443ff3f90","","iPhone16,2","65BD8D98-0CA4-4CA6-BEA3-355033353622","es","US","iOS 18.5","2025-06-20 03:34:23","","","","","4.1.20250618","5.13.0","{""_q_appsflyer_user_id"":""1750390462896-6589804"",""_q_fb_anon_id"":""XZCE543F61-AEB9-4832-831E-53CE918731B5""}","2026-03-31 00:04:47"
"2026-04-14 23:35:04","510002288845654","2025-11-24 05:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:35:05"
"2026-03-31 00:04:45","360002677534559","2025-11-27 23:25:15","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_72a0447507274838af2386e443ff3f90","","iPhone16,2","65BD8D98-0CA4-4CA6-BEA3-355033353622","es","US","iOS 18.5","2025-06-20 03:34:23","","","","","4.1.20250618","5.13.0","{""_q_appsflyer_user_id"":""1750390462896-6589804"",""_q_fb_anon_id"":""XZCE543F61-AEB9-4832-831E-53CE918731B5""}","2026-03-31 00:04:47"
"2026-04-14 23:34:59","510002300888203","2025-12-01 05:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:34:59"
"2026-03-31 00:04:45","360002691070215","2025-12-04 23:25:15","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_72a0447507274838af2386e443ff3f90","","iPhone16,2","65BD8D98-0CA4-4CA6-BEA3-355033353622","es","US","iOS 18.5","2025-06-20 03:34:23","","","","","4.1.20250618","5.13.0","{""_q_appsflyer_user_id"":""1750390462896-6589804"",""_q_fb_anon_id"":""XZCE543F61-AEB9-4832-831E-53CE918731B5""}","2026-03-31 00:04:46"
"2026-03-25 12:19:27","210002559919490","2025-12-06 11:12:58","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_pro_yearly_custom_country","21508264","AUD","89.99","62.99","59.79","41.85","","QON_1ddb20ae053d4d9696cbaa640a7d6a29","","iPhone17,2","DA0A885C-A9FF-4B39-BA62-AF3C4EAC785C","en","AU","iOS 18.6.2","2025-11-29 05:20:17","","","","","4.8.20251113","5.13.0","{""_q_appsflyer_user_id"":""1764393617312-0885943"",""_q_fb_anon_id"":""XZ514F838A-45CA-4CC4-96D7-DA1B904361B1"",""_q_firebase_instance_id"":""7BF9CCCE978441489F18F1781136E909""}","2026-03-25 12:19:29"
"2026-04-14 23:35:04","510002310094629","2025-12-08 05:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:35:05"
"2026-04-14 23:34:57","510002318043992","2025-12-15 05:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:34:58"
"2026-04-08 16:10:35","230002971017047","2025-12-18 00:52:13","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","2026-04-08 16:09:14","QON_03e29dea3c0a4346a35c49301aa3329c","","iPhone XR","06D509C2-7374-49B5-AD38-5C1AB824BA96","en","US","iOS 18.6","2025-11-30 03:52:08","","","","","4.8.20251113","5.13.0","{""_q_appsflyer_user_id"":""1764474727678-0650927"",""_q_fb_anon_id"":""XZ06F11465-4F84-48C4-A022-1C253FD8AC64"",""_q_firebase_instance_id"":""4A9A62F33A8A4F83BB03585E6B8D5FED""}","2026-04-08 16:10:36"
"2026-04-15 15:47:41","570002255235482","2025-12-18 22:34:02","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","2026-04-15 15:47:38","QON_7f9a36dea8f749df8607ebda1ac3b083","","iPhone 12","FEB4CDE8-6E2D-4449-B96D-8C2477FF59EF","en","US","iOS 18.6.2","2025-09-21 13:03:32","","","","","4.3.20250919","5.13.0","{""_q_appsflyer_user_id"":""1758459812411-4862444"",""_q_fb_anon_id"":""XZ0A8E6588-9BDF-40CC-AC79-0735043878EC"",""_q_firebase_instance_id"":""8CE84A3DF23E422F90538A98C0B8B709""}","2026-04-15 15:47:43"
"2026-04-16 13:47:43","380002149904989","2025-12-19 03:57:47","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","USD","55.99","39.19","55.99","39.19","","QON_0262b1efca1c40f185a9e961a9bcfc6f","","iPhone14,5","62B65CCC-0316-46A9-A07C-FB9D38A8EF51","en","US","iOS 18.6.2","2025-11-06 23:52:19","","","","","4.9.20251212","5.13.0","{""_q_appsflyer_user_id"":""1762473138670-6265031"",""_q_fb_anon_id"":""XZ06B4B0B9-3876-4830-A8F5-5EB814C9FF8A"",""_q_firebase_instance_id"":""F1DEBEAF43E1406FB5668DA1827C3C74""}","2026-04-16 13:47:45"
"2026-03-31 01:42:04","510002323873488","2025-12-20 01:53:12","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","USD","55.99","39.19","55.99","39.19","","QON_6cd5c91571584436839326c721109d45","","iPhone15,5","85FA716A-BB62-4260-8180-CBEDE1333B4D","en","US","iOS 26.0","2025-11-17 21:21:57","","","","","4.8.20251113","5.13.0","{""_q_appsflyer_user_id"":""1763414516848-8571662"",""_q_fb_anon_id"":""XZBC921DD4-ACDE-41F6-888C-08361BA0A968"",""_q_firebase_instance_id"":""C7BCBBAB516E4C5CB015AC876655142F""}","2026-03-31 01:42:05"
"2026-04-14 23:35:03","510002326036514","2025-12-22 05:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:35:05"
"2026-04-04 05:41:12","190002985142177","2025-12-23 09:49:12","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","EUR","59.99","41.99","70.58","49.4","","QON_8b1c01040f61431eb31711658c7c8946","","iPhone 11","7586DF84-2B98-4DD9-B321-0E21A8044187","fr","FR","iOS 18.6.2","2025-12-23 09:40:33","","","","","4.9.20251212","5.13.0","{""_q_advertising_id"":""7E429E48-BD34-45B7-A159-BBB6FE240653"",""_q_appsflyer_user_id"":""1766482833015-7586842"",""_q_firebase_instance_id"":""FC9F886BF7FF406B9DE8F68D9E9D68D3""}","2026-04-04 05:41:13"
"2026-04-09 17:29:55","230002981723950","2025-12-25 00:52:13","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","2026-04-09 17:29:26","QON_03e29dea3c0a4346a35c49301aa3329c","","iPhone XR","06D509C2-7374-49B5-AD38-5C1AB824BA96","en","US","iOS 18.6","2025-11-30 03:52:08","","","","","4.8.20251113","5.13.0","{""_q_appsflyer_user_id"":""1764474727678-0650927"",""_q_fb_anon_id"":""XZ06F11465-4F84-48C4-A022-1C253FD8AC64"",""_q_firebase_instance_id"":""4A9A62F33A8A4F83BB03585E6B8D5FED""}","2026-04-09 17:29:56"
"2026-04-04 02:20:08","320002653619761","2025-12-26 02:38:27","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","USD","27.99","19.59","27.99","19.59","","QON_be6721c14812460e86920eb5f7e73c5f","","iPhone17,5","C1B343AA-C615-45BE-8931-A3AAB6DCD2A2","en","US","iOS 18.5","2025-11-25 18:39:54","","","","","4.8.20251113","5.13.0","{""_q_appsflyer_user_id"":""1764095994264-1343615"",""_q_fb_anon_id"":""XZB4FAFD68-9ECB-46CA-B303-9049E82DD46E"",""_q_firebase_instance_id"":""F8D741668EBF4E729E67791A5AD017FD""}","2026-04-04 02:20:08"
"2026-03-31 00:04:45","360002723327607","2025-12-28 11:06:55","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_72a0447507274838af2386e443ff3f90","","iPhone16,2","65BD8D98-0CA4-4CA6-BEA3-355033353622","es","US","iOS 18.5","2025-06-20 03:34:23","","","","","4.1.20250618","5.13.0","{""_q_appsflyer_user_id"":""1750390462896-6589804"",""_q_fb_anon_id"":""XZCE543F61-AEB9-4832-831E-53CE918731B5""}","2026-03-31 00:04:47"
"2026-04-14 23:34:56","510002334236970","2025-12-29 05:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:34:57"
"2026-03-30 04:23:35","150002721945913","2025-12-31 00:38:39","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","USD","55.99","39.19","55.99","39.19","","QON_bd5b998fd7714c86ab16b1baa09e0040","","iPhone18,3","062F355C-0E39-4CCD-89B3-9E6C607C9D8D","en","US","iOS 26.1","2025-12-31 00:37:15","","","","","4.9.20251212","5.13.0","{""_q_appsflyer_user_id"":""1767141434598-0623550"",""_q_fb_anon_id"":""XZC44D253D-7438-4958-84A4-D99FBB3FCDF7"",""_q_firebase_instance_id"":""EA5647985DEF42B6A7EC7CA19CBC49E7""}","2026-03-30 04:23:37"
"2026-04-09 15:42:26","230002992810573","2026-01-01 00:52:13","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","2026-04-09 15:42:06","QON_03e29dea3c0a4346a35c49301aa3329c","","iPhone XR","06D509C2-7374-49B5-AD38-5C1AB824BA96","en","US","iOS 18.6","2025-11-30 03:52:08","","","","","4.8.20251113","5.13.0","{""_q_appsflyer_user_id"":""1764474727678-0650927"",""_q_fb_anon_id"":""XZ06F11465-4F84-48C4-A022-1C253FD8AC64"",""_q_firebase_instance_id"":""4A9A62F33A8A4F83BB03585E6B8D5FED""}","2026-04-09 15:42:28"
